,timestamp_str,price,volume
3100,Mar 15 2023 01: +0,6.501,21
3101,Mar 16 2023 01: +0,6.486,22
3102,Mar 17 2023 01: +0,6.144,43
3103,Mar 18 2023 01: +0,6.201,31
3104,Mar 19 2023 01: +0,6.37,29
3105,Mar 20 2023 01: +0,6.073,29
3106,Mar 21 2023 01: +0,6.012,18
3107,Mar 22 2023 01: +0,6.075,23
3108,Mar 23 2023 01: +0,5.913,35
3109,Mar 24 2023 01: +0,8.6,36
3110,Mar 25 2023 01: +0,6.69,42
3111,Mar 26 2023 01: +0,6.156,28
3112,Mar 27 2023 01: +0,6.303,27
3113,Mar 28 2023 01: +0,6.164,19
3114,Mar 29 2023 01: +0,5.893,22
3115,Mar 30 2023 01: +0,5.972,16
3116,Mar 31 2023 01: +0,5.893,24
3117,Apr 01 2023 01: +0,8.979,22
3118,Apr 02 2023 01: +0,6.089,30
3119,Apr 03 2023 01: +0,6.14,21
3120,Apr 04 2023 01: +0,5.937,29
3121,Apr 05 2023 01: +0,6.183,41
3122,Apr 06 2023 01: +0,6.316,27
3123,Apr 07 2023 01: +0,6.343,36
3124,Apr 08 2023 01: +0,6.193,38
3125,Apr 09 2023 01: +0,6.201,33
3126,Apr 10 2023 01: +0,20.858,27
3127,Apr 11 2023 01: +0,6.3,21
3128,Apr 12 2023 01: +0,6.293,23
3129,Apr 13 2023 01: +0,6.483,34
3130,Apr 14 2023 01: +0,6.664,23
3131,Apr 15 2023 01: +0,6.88,30
3132,Apr 16 2023 01: +0,6.614,35
3133,Apr 17 2023 01: +0,6.974,29
3134,Apr 18 2023 01: +0,6.693,27
3135,Apr 19 2023 01: +0,6.614,19
3136,Apr 20 2023 01: +0,6.447,27
3137,Apr 21 2023 01: +0,6.474,29
3138,Apr 22 2023 01: +0,6.686,26
3139,Apr 23 2023 01: +0,6.776,36
3140,Apr 24 2023 01: +0,7.005,22
3141,Apr 25 2023 01: +0,6.464,24
3142,Apr 26 2023 01: +0,6.789,26
3143,Apr 27 2023 01: +0,6.676,36
3144,Apr 28 2023 01: +0,7.041,41
3145,Apr 29 2023 01: +0,7.312,30
3146,Apr 30 2023 01: +0,6.575,29
3147,May 01 2023 01: +0,6.41,23
3148,May 02 2023 01: +0,6.213,27
3149,May 03 2023 01: +0,6.447,28
3150,May 04 2023 01: +0,6.678,28
3151,May 05 2023 01: +0,6.745,29
3152,May 06 2023 01: +0,6.935,27
3153,May 07 2023 01: +0,6.463,31
3154,May 08 2023 01: +0,10.535,26
3155,May 09 2023 01: +0,6.492,35
3156,May 10 2023 01: +0,8.41,26
3157,May 11 2023 01: +0,6.723,22
3158,May 12 2023 01: +0,6.561,25
3159,May 13 2023 01: +0,6.639,27
3160,May 14 2023 01: +0,6.666,30
3161,May 15 2023 01: +0,6.904,26
3162,May 16 2023 01: +0,6.858,23
3163,May 17 2023 01: +0,6.693,30
3164,May 18 2023 01: +0,7.062,21
3165,May 19 2023 01: +0,6.436,18
3166,May 20 2023 01: +0,6.383,33
3167,May 21 2023 01: +0,6.763,20
3168,May 22 2023 01: +0,8.599,19
3169,May 23 2023 01: +0,6.593,22
3170,May 24 2023 01: +0,6.604,19
3171,May 25 2023 01: +0,6.796,29
3172,May 26 2023 01: +0,6.572,25
3173,May 27 2023 01: +0,6.8,20
3174,May 28 2023 01: +0,6.76,27
3175,May 29 2023 01: +0,6.68,29
3176,May 30 2023 01: +0,14.085,27
3177,May 31 2023 01: +0,6.943,25
3178,Jun 01 2023 01: +0,6.66,30
3179,Jun 02 2023 01: +0,6.98,24
3180,Jun 03 2023 01: +0,7.006,25
3181,Jun 04 2023 01: +0,7.105,33
3182,Jun 05 2023 01: +0,7.104,17
3183,Jun 06 2023 01: +0,7.088,14
3184,Jun 07 2023 01: +0,7.271,13
3185,Jun 08 2023 01: +0,6.877,26
3186,Jun 09 2023 01: +0,6.665,27
3187,Jun 10 2023 01: +0,6.86,20
3188,Jun 11 2023 01: +0,6.861,20
3189,Jun 12 2023 01: +0,7.071,37
3190,Jun 13 2023 01: +0,7.169,20
3191,Jun 14 2023 01: +0,6.609,27
3192,Jun 15 2023 01: +0,6.789,13
3193,Jun 16 2023 01: +0,6.69,24
3194,Jun 17 2023 01: +0,6.633,22
3195,Jun 18 2023 01: +0,6.653,28
3196,Jun 19 2023 01: +0,6.989,18
3197,Jun 20 2023 01: +0,7.082,22
3198,Jun 21 2023 01: +0,7.199,17
3199,Jun 22 2023 01: +0,6.962,13
3200,Jun 23 2023 01: +0,7.245,18
3201,Jun 24 2023 01: +0,7.134,17
3202,Jun 25 2023 01: +0,7.136,24
3203,Jun 26 2023 01: +0,6.931,19
3204,Jun 27 2023 01: +0,6.775,23
3205,Jun 28 2023 01: +0,6.741,17
3206,Jun 29 2023 01: +0,6.545,30
3207,Jun 30 2023 01: +0,6.311,32
3208,Jul 01 2023 01: +0,6.125,36
3209,Jul 02 2023 01: +0,9.03,25
3210,Jul 03 2023 01: +0,6.313,18
3211,Jul 04 2023 01: +0,5.994,35
3212,Jul 05 2023 01: +0,5.654,23
3213,Jul 06 2023 01: +0,5.885,25
3214,Jul 07 2023 01: +0,5.971,22
3215,Jul 08 2023 01: +0,6.041,21
3216,Jul 09 2023 01: +0,6.361,24
3217,Jul 10 2023 01: +0,6.728,19
3218,Jul 11 2023 01: +0,6.291,32
3219,Jul 12 2023 01: +0,12.049,27
3220,Jul 13 2023 01: +0,6.141,34
3221,Jul 14 2023 01: +0,6.55,34
3222,Jul 15 2023 01: +0,6.831,22
3223,Jul 16 2023 01: +0,6.947,25
3224,Jul 17 2023 01: +0,6.8,25
3225,Jul 18 2023 01: +0,6.822,33
3226,Jul 19 2023 01: +0,6.345,35
3227,Jul 20 2023 01: +0,7.04,34
3228,Jul 21 2023 01: +0,7.393,30
3229,Jul 22 2023 01: +0,7.372,27
3230,Jul 23 2023 01: +0,19.788,29
3231,Jul 24 2023 01: +0,7.684,26
3232,Jul 25 2023 01: +0,7.568,30
3233,Jul 26 2023 01: +0,8.037,32
3234,Jul 27 2023 01: +0,7.95,27
3235,Jul 28 2023 01: +0,7.993,28
3236,Jul 29 2023 01: +0,9.443,22
3237,Jul 30 2023 01: +0,8.037,37
3238,Jul 31 2023 01: +0,8.021,28
3239,Aug 01 2023 01: +0,8.242,30
3240,Aug 02 2023 01: +0,8.043,34
3241,Aug 03 2023 01: +0,8.116,30
3242,Aug 04 2023 01: +0,8.198,33
3243,Aug 05 2023 01: +0,7.823,21
3244,Aug 06 2023 01: +0,8.146,37
3245,Aug 07 2023 01: +0,15.329,26
3246,Aug 08 2023 01: +0,9.935,32
3247,Aug 09 2023 01: +0,8.266,24
3248,Aug 10 2023 01: +0,8.423,27
3249,Aug 11 2023 01: +0,8.618,28
3250,Aug 12 2023 01: +0,8.861,33
3251,Aug 13 2023 01: +0,8.985,27
3252,Aug 14 2023 01: +0,8.497,24
3253,Aug 15 2023 01: +0,8.48,20
3254,Aug 16 2023 01: +0,8.406,23
3255,Aug 17 2023 01: +0,8.869,20
3256,Aug 18 2023 01: +0,8.778,20
3257,Aug 19 2023 01: +0,8.333,19
3258,Aug 20 2023 01: +0,8.753,25
3259,Aug 21 2023 01: +0,8.222,18
3260,Aug 22 2023 01: +0,8.263,22
3261,Aug 23 2023 01: +0,8.772,21
3262,Aug 24 2023 01: +0,8.413,23
3263,Aug 25 2023 01: +0,9.221,23
3264,Aug 26 2023 01: +0,10.48,22
3265,Aug 27 2023 01: +0,9.034,17
3266,Aug 28 2023 01: +0,9.154,20
3267,Aug 29 2023 01: +0,8.804,18
3268,Aug 30 2023 01: +0,9.001,25
3269,Aug 31 2023 01: +0,8.999,21
3270,Sep 01 2023 01: +0,9.778,27
3271,Sep 02 2023 01: +0,8.809,28
3272,Sep 03 2023 01: +0,9.104,20
3273,Sep 04 2023 01: +0,8.601,24
3274,Sep 05 2023 01: +0,8.406,16
3275,Sep 06 2023 01: +0,9.165,13
3276,Sep 07 2023 01: +0,8.435,25
3277,Sep 08 2023 01: +0,8.53,21
3278,Sep 09 2023 01: +0,8.85,25
3279,Sep 10 2023 01: +0,8.865,25
3280,Sep 11 2023 01: +0,11.418,17
3281,Sep 12 2023 01: +0,11.779,15
3282,Sep 13 2023 01: +0,9.295,30
3283,Sep 14 2023 01: +0,9.214,19
3284,Sep 15 2023 01: +0,9.011,15
3285,Sep 16 2023 01: +0,8.675,22
3286,Sep 17 2023 01: +0,8.553,23
3287,Sep 18 2023 01: +0,8.855,17
3288,Sep 19 2023 01: +0,8.77,15
3289,Sep 20 2023 01: +0,9.038,10
3290,Sep 21 2023 01: +0,8.575,24
3291,Sep 22 2023 01: +0,8.664,23
3292,Sep 23 2023 01: +0,8.761,10
3293,Sep 24 2023 01: +0,8.62,17
3294,Sep 25 2023 01: +0,8.785,12
3295,Sep 26 2023 01: +0,8.333,12
3296,Sep 27 2023 01: +0,8.441,13
3297,Sep 28 2023 01: +0,8.314,22
3298,Sep 29 2023 01: +0,8.828,26
3299,Sep 30 2023 01: +0,9.422,22
3300,Oct 01 2023 01: +0,9.025,19
3301,Oct 02 2023 01: +0,8.525,25
3302,Oct 03 2023 01: +0,10.826,13
3303,Oct 04 2023 01: +0,8.25,20
3304,Oct 05 2023 01: +0,8.284,17
3305,Oct 06 2023 01: +0,8.65,24
3306,Oct 07 2023 01: +0,8.247,17
3307,Oct 08 2023 01: +0,8.44,19
3308,Oct 09 2023 01: +0,28.835,11
3309,Oct 10 2023 01: +0,8.544,23
3310,Oct 11 2023 01: +0,8.062,24
3311,Oct 12 2023 01: +0,8.42,29
3312,Oct 13 2023 01: +0,8.66,38
3313,Oct 14 2023 01: +0,9.024,12
3314,Oct 15 2023 01: +0,8.82,23
3315,Oct 16 2023 01: +0,10.161,13
3316,Oct 17 2023 01: +0,8.503,17
3317,Oct 18 2023 01: +0,8.628,15
3318,Oct 19 2023 01: +0,11.267,10
3319,Oct 20 2023 01: +0,8.597,24
3320,Oct 21 2023 01: +0,8.839,20
3321,Oct 22 2023 01: +0,8.605,21
3322,Oct 23 2023 01: +0,9.233,20
3323,Oct 24 2023 01: +0,9.057,14
3324,Oct 25 2023 01: +0,15.469,16
3325,Oct 26 2023 01: +0,8.602,18
3326,Oct 27 2023 01: +0,8.539,11
3327,Oct 28 2023 01: +0,8.734,19
3328,Oct 29 2023 01: +0,9.014,15
3329,Oct 30 2023 01: +0,8.955,21
3330,Oct 31 2023 01: +0,8.345,15
3331,Nov 01 2023 01: +0,9.297,25
3332,Nov 02 2023 01: +0,8.101,20
3333,Nov 03 2023 01: +0,8.407,23
3334,Nov 04 2023 01: +0,11.338,29
3335,Nov 05 2023 01: +0,8.332,11
3336,Nov 06 2023 01: +0,8.658,17
3337,Nov 07 2023 01: +0,8.667,13
3338,Nov 08 2023 01: +0,8.597,16
3339,Nov 09 2023 01: +0,9.337,22
3340,Nov 10 2023 01: +0,11.057,15
3341,Nov 11 2023 01: +0,8.919,19
3342,Nov 12 2023 01: +0,8.556,18
3343,Nov 13 2023 01: +0,11.124,8
3344,Nov 14 2023 01: +0,14.104,21
3345,Nov 15 2023 01: +0,8.279,14
3346,Nov 16 2023 01: +0,8.006,17
3347,Nov 17 2023 01: +0,10.243,22
3348,Nov 18 2023 01: +0,8.485,22
3349,Nov 19 2023 01: +0,8.649,15
3350,Nov 20 2023 01: +0,8.821,9
3351,Nov 21 2023 01: +0,9.458,12
3352,Nov 22 2023 01: +0,7.798,14
3353,Nov 23 2023 01: +0,8.167,12
3354,Nov 24 2023 01: +0,8.191,13
3355,Nov 25 2023 01: +0,8.064,17
3356,Nov 26 2023 01: +0,7.972,18
3357,Nov 27 2023 01: +0,7.908,17
3358,Nov 28 2023 01: +0,7.953,10
3359,Nov 29 2023 01: +0,8.065,18
3360,Nov 30 2023 01: +0,7.921,14
3361,Dec 01 2023 01: +0,7.817,13
3362,Dec 02 2023 01: +0,8.217,7
3363,Dec 03 2023 01: +0,8.368,11
3364,Dec 04 2023 01: +0,8.411,9
3365,Dec 05 2023 01: +0,7.634,14
3366,Dec 06 2023 01: +0,7.542,9
3367,Dec 07 2023 01: +0,7.757,16
3368,Dec 08 2023 01: +0,7.272,20
3369,Dec 09 2023 01: +0,8.156,16
3370,Dec 10 2023 01: +0,12.358,18
3371,Dec 11 2023 01: +0,8.097,11
3372,Dec 12 2023 01: +0,7.801,13
3373,Dec 13 2023 01: +0,7.615,11
3374,Dec 14 2023 01: +0,7.77,10
3375,Dec 15 2023 01: +0,7.471,10
3376,Dec 16 2023 01: +0,7.224,16
3377,Dec 17 2023 01: +0,9.623,21
3378,Dec 18 2023 01: +0,7.174,11
3379,Dec 19 2023 01: +0,8.795,17
3380,Dec 20 2023 01: +0,7.901,11
3381,Dec 21 2023 01: +0,7.069,12
3382,Dec 22 2023 01: +0,7.882,10
3383,Dec 23 2023 01: +0,8.666,20
3384,Dec 24 2023 01: +0,7.218,18
3385,Dec 25 2023 01: +0,7.375,32
3386,Dec 26 2023 01: +0,7.709,19
3387,Dec 27 2023 01: +0,7.919,23
3388,Dec 28 2023 01: +0,7.596,13
3389,Dec 29 2023 01: +0,7.852,24
3390,Dec 30 2023 01: +0,7.721,26
3391,Dec 31 2023 01: +0,7.415,23
3392,Jan 01 2024 01: +0,7.27,15
3393,Jan 02 2024 01: +0,7.848,28
3394,Jan 03 2024 01: +0,7.332,21
3395,Jan 04 2024 01: +0,8.16,22
3396,Jan 05 2024 01: +0,7.769,17
3397,Jan 06 2024 01: +0,8.029,11
3398,Jan 07 2024 01: +0,7.882,27
3399,Jan 08 2024 01: +0,7.847,12
3400,Jan 09 2024 01: +0,8.204,10
3401,Jan 10 2024 01: +0,7.485,13
3402,Jan 11 2024 01: +0,6.973,14
3403,Jan 12 2024 01: +0,7.031,16
3404,Jan 13 2024 01: +0,7.101,19
3405,Jan 14 2024 01: +0,7.598,15
3406,Jan 15 2024 01: +0,7.669,16
3407,Jan 16 2024 01: +0,7.531,11
3408,Jan 17 2024 01: +0,7.393,13
3409,Jan 18 2024 01: +0,9.669,12
3410,Jan 19 2024 01: +0,12.007,24
3411,Jan 20 2024 01: +0,7.832,18
3412,Jan 21 2024 01: +0,8.088,12
3413,Jan 22 2024 01: +0,7.651,18
3414,Jan 23 2024 01: +0,7.571,6
3415,Jan 24 2024 01: +0,7.498,14
3416,Jan 25 2024 01: +0,10.584,12
3417,Jan 26 2024 01: +0,7.598,8
3418,Jan 27 2024 01: +0,7.196,17
3419,Jan 28 2024 01: +0,7.028,5
3420,Jan 29 2024 01: +0,7.506,14
3421,Jan 30 2024 01: +0,7.35,9
3422,Jan 31 2024 01: +0,7.423,15
3423,Feb 01 2024 01: +0,7.743,8
3424,Feb 02 2024 01: +0,7.814,10
3425,Feb 03 2024 01: +0,7.884,12
3426,Feb 04 2024 01: +0,8.116,7
3427,Feb 05 2024 01: +0,8.24,15
3428,Feb 06 2024 01: +0,7.741,15
3429,Feb 07 2024 01: +0,7.559,14
3430,Feb 08 2024 01: +0,6.848,17
3431,Feb 09 2024 01: +0,7.543,11
3432,Feb 10 2024 01: +0,7.504,23
3433,Feb 11 2024 01: +0,7.42,12
3434,Feb 12 2024 01: +0,7.09,12
3435,Feb 13 2024 01: +0,7.599,12
3436,Feb 14 2024 01: +0,7.549,15
3437,Feb 15 2024 01: +0,7.879,14
3438,Feb 16 2024 01: +0,7.141,20
3439,Feb 17 2024 01: +0,7.495,16
3440,Feb 18 2024 01: +0,7.652,22
3441,Feb 19 2024 01: +0,7.529,17
3442,Feb 20 2024 01: +0,7.479,7
3443,Feb 21 2024 01: +0,7.679,14
3444,Feb 22 2024 01: +0,7.135,16
3445,Feb 23 2024 01: +0,7.605,18
3446,Feb 24 2024 01: +0,7.208,20
3447,Feb 25 2024 01: +0,7.203,20
3448,Feb 26 2024 01: +0,7.016,10
3449,Feb 27 2024 01: +0,7.627,13
3450,Feb 28 2024 01: +0,7.219,7
3451,Feb 29 2024 01: +0,7.156,9
3452,Mar 01 2024 01: +0,7.78,13
3453,Mar 02 2024 01: +0,7.566,16
3454,Mar 03 2024 01: +0,7.508,13
3455,Mar 04 2024 01: +0,7.364,10
3456,Mar 05 2024 01: +0,7.206,13
3457,Mar 06 2024 01: +0,7.442,11
3458,Mar 07 2024 01: +0,7.477,7
3459,Mar 08 2024 01: +0,7.479,18
3460,Mar 09 2024 01: +0,7.46,20
3461,Mar 10 2024 01: +0,7.072,10
3462,Mar 11 2024 01: +0,6.955,5
3463,Mar 12 2024 01: +0,7.234,18
3464,Mar 13 2024 01: +0,6.834,9
3465,Mar 14 2024 01: +0,6.654,20
3466,Mar 15 2024 01: +0,6.727,21
3467,Mar 16 2024 01: +0,6.734,14
3468,Mar 17 2024 01: +0,10.584,25
3469,Mar 18 2024 01: +0,6.873,13
3470,Mar 19 2024 01: +0,6.597,9
3471,Mar 20 2024 01: +0,6.323,11
3472,Mar 21 2024 01: +0,6.378,13
3473,Mar 22 2024 01: +0,11.076,12
3474,Mar 23 2024 01: +0,6.754,17
3475,Mar 24 2024 01: +0,6.905,18
3476,Mar 25 2024 01: +0,7.188,14
3477,Mar 26 2024 01: +0,6.994,12
3478,Mar 27 2024 01: +0,6.666,14
3479,Mar 28 2024 01: +0,6.956,11
3480,Mar 29 2024 01: +0,7.272,9
3481,Mar 30 2024 01: +0,7.233,8
3482,Mar 31 2024 01: +0,7.111,8
3483,Apr 01 2024 01: +0,7.307,19
3484,Apr 02 2024 01: +0,6.901,16
3485,Apr 03 2024 01: +0,6.724,14
3486,Apr 04 2024 01: +0,9.932,14
3487,Apr 05 2024 01: +0,7.055,20
3488,Apr 06 2024 01: +0,7.812,17
3489,Apr 07 2024 01: +0,7.266,8
3490,Apr 08 2024 01: +0,7.423,15
3491,Apr 09 2024 01: +0,7.103,9
3492,Apr 10 2024 01: +0,6.817,8
3493,Apr 11 2024 01: +0,7.213,15
3494,Apr 12 2024 01: +0,6.788,11
3495,Apr 13 2024 01: +0,6.858,9
3496,Apr 14 2024 01: +0,6.721,7
3497,Apr 15 2024 01: +0,7.321,10
3498,Apr 16 2024 01: +0,7.121,2
3499,Apr 17 2024 01: +0,6.904,10
3500,Apr 18 2024 01: +0,6.682,4
3501,Apr 19 2024 01: +0,6.513,9
3502,Apr 20 2024 01: +0,6.814,9
3503,Apr 21 2024 01: +0,18.774,10
3504,Apr 22 2024 01: +0,7.425,16
3505,Apr 23 2024 01: +0,7.875,8
3506,Apr 24 2024 01: +0,7.328,16
3507,Apr 25 2024 01: +0,7.307,5
3508,Apr 26 2024 01: +0,7.169,16
3509,Apr 27 2024 01: +0,7.764,15
3510,Apr 28 2024 01: +0,7.672,14
3511,Apr 29 2024 01: +0,7.384,7
3512,Apr 30 2024 01: +0,7.242,14
3513,May 01 2024 01: +0,7.151,9
3514,May 02 2024 01: +0,7.577,17
3515,May 03 2024 01: +0,7.311,11
3516,May 04 2024 01: +0,7.534,20
3517,May 05 2024 01: +0,7.451,11
3518,May 06 2024 01: +0,7.217,12
3519,May 07 2024 01: +0,7.746,16
3520,May 08 2024 01: +0,7.434,14
3521,May 09 2024 01: +0,7.298,9
3522,May 10 2024 01: +0,7.27,15
3523,May 11 2024 01: +0,8.01,8
3524,May 12 2024 01: +0,7.329,10
3525,May 13 2024 01: +0,6.715,10
3526,May 14 2024 01: +0,7.025,10
3527,May 15 2024 01: +0,6.68,12
3528,May 16 2024 01: +0,6.974,14
3529,May 17 2024 01: +0,6.889,12
3530,May 18 2024 01: +0,7.794,12
3531,May 19 2024 01: +0,7.604,11
3532,May 20 2024 01: +0,7.419,10
3533,May 21 2024 01: +0,7.443,8
3534,May 22 2024 01: +0,7.593,11
3535,May 23 2024 01: +0,7.39,9
3536,May 24 2024 01: +0,7.01,7
3537,May 25 2024 01: +0,8.1,11
3538,May 26 2024 01: +0,7.36,7
3539,May 27 2024 01: +0,7.872,16
3540,May 28 2024 01: +0,8.033,8
3541,May 29 2024 01: +0,7.541,8
3542,May 30 2024 01: +0,7.107,14
3543,May 31 2024 01: +0,9.161,14
3544,Jun 01 2024 01: +0,7.575,12
3545,Jun 02 2024 01: +0,7.276,12
3546,Jun 03 2024 01: +0,7.765,17
3547,Jun 04 2024 01: +0,7.306,11
3548,Jun 05 2024 01: +0,7.147,11
3549,Jun 06 2024 01: +0,7.171,7
3550,Jun 07 2024 01: +0,7.481,14
3551,Jun 08 2024 01: +0,7.609,11
3552,Jun 09 2024 01: +0,7.53,5
3553,Jun 10 2024 01: +0,7.37,13
3554,Jun 11 2024 01: +0,7.389,11
3555,Jun 12 2024 01: +0,7.215,18
3556,Jun 13 2024 01: +0,7.434,20
3557,Jun 14 2024 01: +0,7.166,7
3558,Jun 15 2024 01: +0,7.125,10
3559,Jun 16 2024 01: +0,7.121,17
3560,Jun 17 2024 01: +0,7.197,15
3561,Jun 18 2024 01: +0,15.136,8
3562,Jun 19 2024 01: +0,7.463,11
3563,Jun 20 2024 01: +0,7.433,17
3564,Jun 21 2024 01: +0,7.019,10
3565,Jun 22 2024 01: +0,7.189,11
3566,Jun 23 2024 01: +0,7.371,10
3567,Jun 24 2024 01: +0,7.102,15
3568,Jun 25 2024 01: +0,7.18,16
3569,Jun 26 2024 01: +0,7.204,7
3570,Jun 27 2024 01: +0,6.725,16
3571,Jun 28 2024 01: +0,6.73,27
3572,Jun 29 2024 01: +0,6.491,29
3573,Jun 30 2024 01: +0,6.815,25
3574,Jul 01 2024 01: +0,6.79,19
3575,Jul 02 2024 01: +0,6.846,21
3576,Jul 03 2024 01: +0,7.068,31
3577,Jul 04 2024 01: +0,8.903,17
3578,Jul 05 2024 01: +0,7.415,16
3579,Jul 06 2024 01: +0,7.653,21
3580,Jul 07 2024 01: +0,7.365,14
3581,Jul 08 2024 01: +0,7.598,17
3582,Jul 09 2024 01: +0,7.22,17
3583,Jul 10 2024 01: +0,7.47,22
3584,Jul 11 2024 01: +0,7.01,22
3585,Jul 12 2024 01: +0,7.327,15
3586,Jul 13 2024 01: +0,7.464,18
3587,Jul 14 2024 01: +0,8.136,15
3588,Jul 15 2024 01: +0,8.363,12
3589,Jul 16 2024 01: +0,8.077,19
3590,Jul 17 2024 01: +0,8.155,13
3591,Jul 18 2024 01: +0,8.494,17
3592,Jul 19 2024 01: +0,8.159,24
3593,Jul 20 2024 01: +0,8.589,15
3594,Jul 21 2024 01: +0,8.35,21
3595,Jul 22 2024 01: +0,13.62,25
3596,Jul 23 2024 01: +0,8.633,18
3597,Jul 24 2024 01: +0,9.544,20
3598,Jul 25 2024 01: +0,12.008,17
3599,Jul 26 2024 01: +0,8.323,19
3600,Jul 27 2024 01: +0,8.927,16
3601,Jul 28 2024 01: +0,8.686,19
3602,Jul 29 2024 01: +0,8.653,21
3603,Jul 30 2024 01: +0,8.927,17
3604,Jul 31 2024 01: +0,8.77,9
3605,Aug 01 2024 01: +0,8.686,11
3606,Aug 02 2024 01: +0,8.866,11
3607,Aug 03 2024 01: +0,8.932,19
3608,Aug 04 2024 01: +0,9.255,16
3609,Aug 05 2024 01: +0,7.435,8
3610,Aug 06 2024 01: +0,9.019,19
3611,Aug 07 2024 01: +0,9.281,9
3612,Aug 08 2024 01: +0,8.845,9
3613,Aug 09 2024 01: +0,12.181,27
3614,Aug 10 2024 01: +0,8.284,12
3615,Aug 11 2024 01: +0,8.804,18
3616,Aug 12 2024 01: +0,8.765,12
3617,Aug 13 2024 01: +0,9.124,13
3618,Aug 14 2024 01: +0,9.159,14
3619,Aug 15 2024 01: +0,9.142,12
3620,Aug 16 2024 01: +0,9.384,10
3621,Aug 17 2024 01: +0,9.404,15
3622,Aug 18 2024 01: +0,8.922,17
3623,Aug 19 2024 01: +0,9.166,14
3624,Aug 20 2024 01: +0,9.201,10
3625,Aug 21 2024 01: +0,8.956,16
3626,Aug 22 2024 01: +0,8.905,12
3627,Aug 23 2024 01: +0,9.213,7
3628,Aug 24 2024 01: +0,8.906,11
3629,Aug 25 2024 01: +0,8.983,10
3630,Aug 26 2024 01: +0,8.978,8
3631,Aug 27 2024 01: +0,8.931,13
3632,Aug 28 2024 01: +0,9.141,11
3633,Aug 29 2024 01: +0,8.93,12
3634,Aug 30 2024 01: +0,10.336,12
3635,Aug 31 2024 01: +0,8.761,14
3636,Sep 01 2024 01: +0,8.693,14
3637,Sep 02 2024 01: +0,8.866,15
3638,Sep 03 2024 01: +0,9.03,12
3639,Sep 04 2024 01: +0,9.183,11
3640,Sep 05 2024 01: +0,8.729,10
3641,Sep 06 2024 01: +0,8.4,12
3642,Sep 07 2024 01: +0,9.184,12
3643,Sep 08 2024 01: +0,10.134,12
3644,Sep 09 2024 01: +0,8.839,7
3645,Sep 10 2024 01: +0,8.65,12
3646,Sep 11 2024 01: +0,8.582,13
3647,Sep 12 2024 01: +0,9.227,9
3648,Sep 13 2024 01: +0,9.359,10
3649,Sep 14 2024 01: +0,8.61,9
3650,Sep 15 2024 01: +0,8.657,13
3651,Sep 16 2024 01: +0,8.119,11
3652,Sep 17 2024 01: +0,9.594,9
3653,Sep 18 2024 01: +0,9.545,15
3654,Sep 19 2024 01: +0,9.033,11
3655,Sep 20 2024 01: +0,9.466,12
3656,Sep 21 2024 01: +0,9.32,18
3657,Sep 22 2024 01: +0,9.193,15
3658,Sep 23 2024 01: +0,8.777,12
3659,Sep 24 2024 01: +0,8.484,9
3660,Sep 25 2024 01: +0,8.916,14
3661,Sep 26 2024 01: +0,9.347,13
3662,Sep 27 2024 01: +0,8.923,11
3663,Sep 28 2024 01: +0,10.982,11
3664,Sep 29 2024 01: +0,9.071,8
3665,Sep 30 2024 01: +0,8.871,10
3666,Oct 01 2024 01: +0,8.57,9
3667,Oct 02 2024 01: +0,16.669,10
3668,Oct 03 2024 01: +0,8.323,20
3669,Oct 04 2024 01: +0,8.237,8
3670,Oct 05 2024 01: +0,8.632,9
3671,Oct 06 2024 01: +0,8.355,11
3672,Oct 07 2024 01: +0,9.234,9
3673,Oct 08 2024 01: +0,13.985,10
3674,Oct 09 2024 01: +0,7.932,10
3675,Oct 10 2024 01: +0,8.326,10
3676,Oct 11 2024 01: +0,8.665,10
3677,Oct 12 2024 01: +0,9.082,19
3678,Oct 13 2024 01: +0,8.575,13
3679,Oct 14 2024 01: +0,8.943,14
3680,Oct 15 2024 01: +0,9.573,6
3681,Oct 16 2024 01: +0,8.813,10
3682,Oct 17 2024 01: +0,9.06,9
3683,Oct 18 2024 01: +0,8.689,7
3684,Oct 19 2024 01: +0,8.855,20
3685,Oct 20 2024 01: +0,9.557,17
3686,Oct 21 2024 01: +0,8.72,11
3687,Oct 22 2024 01: +0,8.804,11
3688,Oct 23 2024 01: +0,8.8,12
3689,Oct 24 2024 01: +0,11.468,18
3690,Oct 25 2024 01: +0,9.07,9
3691,Oct 26 2024 01: +0,8.955,14
3692,Oct 27 2024 01: +0,8.198,11
3693,Oct 28 2024 01: +0,8.459,15
3694,Oct 29 2024 01: +0,9.209,19
3695,Oct 30 2024 01: +0,9.561,15
3696,Oct 31 2024 01: +0,10.716,15
3697,Nov 01 2024 01: +0,8.701,11
3698,Nov 02 2024 01: +0,8.513,8
3699,Nov 03 2024 01: +0,9.221,13
3700,Nov 04 2024 01: +0,8.945,7
3701,Nov 05 2024 01: +0,8.512,13
3702,Nov 06 2024 01: +0,8.647,8
3703,Nov 07 2024 01: +0,8.162,20
3704,Nov 08 2024 01: +0,7.989,8
3705,Nov 09 2024 01: +0,8.587,9
3706,Nov 10 2024 01: +0,8.497,19
3707,Nov 11 2024 01: +0,8.438,9
3708,Nov 12 2024 01: +0,8.919,18
3709,Nov 13 2024 01: +0,29.537,9
3710,Nov 14 2024 01: +0,9.104,8
3711,Nov 15 2024 01: +0,8.688,12
3712,Nov 16 2024 01: +0,8.601,10
